lon,lat,count
12609250,2578250,1
12599750,2630750,2
12591750,2630750,2
12607750,2579750,1
12671750,2642750,4
12589250,2625250,1
12589250,2559750,2
12653250,2604750,1
12672250,2581750,2
12608250,2596750,1
12658750,2613750,1
12642750,2679750,2
12610750,2633750,10
12650750,2633250,2
12634750,2609750,51
12602750,2607250,3
12682750,2608250,2
12594750,2653750,1
12610750,2587250,7
12610750,2658250,5
12626750,2630250,237
12642750,2616750,2
12603250,2673250,1
12627250,2615250,1
12619250,2650250,4
12592250,2619250,6
12603250,2624250,29
12661750,2699250,3
12584250,2604250,1
12582250,2596250,1
12643250,2588250,2
12646250,2571750,2
12646250,2682250,12
12622250,2561250,1
12638250,2582250,3
12654250,2627250,2
12686250,2629750,1
12577250,2585250,2
12629750,2615750,1
12608250,2601750,1
12624250,2631250,106
12648250,2615250,3
12632250,2618250,4
12613750,2596250,4
12613750,2660750,3
12639750,2626750,2
12693750,2623250,1
12589750,2623250,2
12605750,2667750,6
12621750,2662750,2
12621750,2628250,5
12666750,2614750,1
12650750,2636750,1
12618750,2631750,206
12618750,2668750,1
12618750,2606250,2
12618750,2616250,34
12677250,2563250,2
12637250,2723250,1
12594750,2624250,1
12618250,2560250,1
12626250,2575750,1
12626250,2631250,110
12659250,2594250,1
12611250,2635250,38
12637750,2604750,1
12621750,2642250,7
12621750,2653750,1
12589750,2633750,2
12629750,2619750,1
12629750,2635250,3
12616250,2618250,86
12616250,2648750,12
12640250,2590250,3
12610750,2668750,5
12620250,2611750,22
12673750,2578750,1
12609750,2592750,1
12644250,2581750,1
12668250,2620250,1
12636250,2635250,21
12585750,2572750,1
12588250,2564750,4
12588250,2614750,2
12670750,2568750,1
12638750,2624750,3
12606750,2647250,2
12628750,2602250,1
12612750,2616750,13
12623250,2663250,2
12623250,2629750,26
12607250,2597250,3
12591250,2632250,1
12679250,2588750,1
12663250,2622250,3
12647250,2597750,1
12631250,2618750,2
12697750,2570750,1
12665750,2623250,2
12633750,2628250,6
12617750,2611750,8
12617750,2642750,19
12601750,2669750,2
12585750,2698250,6
12623250,2622750,5
12615250,2641750,4
12657750,2612250,2
12623250,2621250,11
12676250,2597750,1
12644250,2676250,1
12644250,2627750,1
12612250,2630750,208
12596250,2562250,1
12638750,2641750,3
12607750,2619750,35
12695750,2572750,1
12618250,2651250,27
12602250,2654250,1
12578250,2609750,1
12596750,2563250,1
12604750,2605250,1
12604750,2607750,2
12655250,2596250,1
12638250,2684750,1
12622250,2633750,27
12678250,2610250,2
12678250,2565750,3
12646250,2570750,1
12630250,2613250,6
12598250,2567250,3
12598250,2617250,3
12600750,2650250,2
12600750,2603750,1
12680750,2589750,1
12688750,2612250,1
12688750,2616750,2
12625250,2605250,1
12614750,2659250,1
12617250,2650250,5
12617250,2647250,4
12601250,2634250,3
12608750,2630250,159
12625250,2632250,3
12593250,2641750,1
12643750,2687250,2
12643750,2686250,1
12611750,2628250,140
12626250,2607750,8
12602250,2605750,1
12666250,2716250,2
12682250,2573750,2
12647750,2604750,1
12647750,2573250,4
12599750,2625750,4
12615750,2649750,46
12615750,2583250,1
12615750,2612750,30
12607750,2622750,44
12605250,2638250,2
12653250,2599250,3
12669250,2584750,2
12639250,2630750,1
12689750,2605750,1
12633750,2627250,26
12599250,2619750,8
12615250,2632250,1182
12647250,2653750,1
12647250,2630750,5
12685250,2561250,1
12671250,2629750,2
12588750,2697250,5
12620750,2561750,2
12676750,2638750,1
12610250,2624250,88
12633750,2665250,2
12684750,2625250,4
12620750,2642250,6
12588750,2662250,2
12607250,2662750,29
12607250,2619750,14
12615250,2615750,1
12599250,2652250,2
12633750,2612250,9
12601750,2618250,4
12609750,2609250,7
12644250,2628250,29
12580250,2630250,3
12613250,2645250,4
12629250,2662250,5
12677250,2636750,1
12589250,2570750,2
12639750,2582250,3
12607750,2566250,1
12591750,2616250,2
12673750,2614250,2
12679750,2562250,2
12631750,2634750,3
12690250,2624750,1
12626250,2593250,1
12676750,2622250,1
12644750,2681750,16
12644750,2680250,13
12608750,2646750,10
12589750,2620750,1
12603250,2645250,1
12619250,2626750,15
12656750,2598750,1
12672750,2584750,2
12616750,2656250,1
12632750,2637750,7
12648750,2603250,1
12598250,2606250,1
12630250,2636250,2
12694250,2568250,4
12658750,2612750,1
12608250,2641750,11
12624250,2601750,2
12640250,2720750,3
12640250,2577250,1
12648250,2630750,8
12664250,2587750,1
12584250,2620750,1
12584250,2615750,2
12600250,2662750,3
12629750,2630250,1
12629750,2638750,30
12677750,2620750,1
12601250,2675750,2
12598750,2579750,1
12630750,2662750,1
12622750,2639250,73
12620250,2606750,17
12668250,2590750,2
12668250,2638750,2
12612250,2626750,32
12692250,2577250,3
12577750,2642750,1
12609750,2661250,1
12619750,2615750,1
12606250,2640750,49
12638250,2721250,1
12638250,2622750,8
12654250,2643250,1
12587750,2600750,2
12603750,2648750,5
12619750,2575250,1
12595750,2610250,1
12627750,2568750,1
12691750,2572750,2
12689250,2619250,1
12631250,2632250,10
12697750,2563250,4
12689750,2619250,1
12609750,2653250,3
12609750,2640750,46
12609750,2637750,14
12636250,2637250,24
12684750,2565750,2
12618250,2634750,38
12602250,2643750,2
12642250,2588750,1
12610250,2632250,113
12684750,2577750,3
12604750,2564250,1
12639250,2627250,52
12607250,2639750,1
12686250,2562750,3
12638250,2604250,1
12622250,2658750,2
12606250,2633750,70
12630250,2564250,1
12632750,2628250,8
12584750,2561750,1
12680750,2602250,1
12640750,2591750,13
12624750,2632250,94
12608750,2644750,15
12622750,2627250,57
12622750,2629750,31
12606750,2639750,11
12606750,2666750,1
12694750,2568250,2
12598750,2578750,1
12617250,2624750,19
12609250,2596250,5
12667750,2649750,1
12619750,2671250,14
12614250,2617750,18
12651750,2682250,2
12694250,2559750,4
12646250,2616250,1
12614250,2567750,1
12614250,2629750,46
12598250,2639750,2
12632750,2669250,5
12632750,2579750,1
12664750,2615250,2
12624750,2648750,3
12582750,2699750,1
12604250,2672250,1
12670750,2606750,1
12622750,2628250,44
12622750,2662750,1
12622750,2657250,1
12694750,2559250,4
12582750,2692250,2
12633250,2634750,1
12617250,2583250,1
12673250,2617750,1
12641250,2581250,1
12672250,2618750,3
12610750,2624250,114
12634750,2668750,2
12586750,2660250,1
12645250,2630750,10
12613250,2621250,125
12653250,2607750,3
12589250,2600750,2
12671750,2622750,2
12655750,2609250,1
12591750,2622250,5
12615750,2647750,24
12599750,2623250,1
12579250,2643750,1
12635250,2634250,10
12619250,2625250,28
12603250,2674250,2
12685750,2564250,3
12637750,2589750,9
12621750,2621250,10
12597750,2635750,1
12616250,2639250,452
12696250,2561750,2
12664250,2616750,2
12645750,2563250,1
12589750,2616750,2
12693750,2613750,5
12661750,2612750,2
12613750,2624750,30
12632250,2697250,1
12600250,2617250,2
12590250,2702750,1
12680750,2613250,1
12664750,2621250,1
12690750,2566750,3
12659250,2594750,2
12611250,2668750,6
12611250,2647250,1
12667250,2650250,1
12603250,2602250,1
12652750,2630750,3
12690250,2612750,1
12660750,2612250,5
12612750,2588250,2
12642750,2630750,1
12626750,2614750,5
12613250,2642250,251
12613250,2623250,2
12613250,2616750,4
12685250,2592250,1
12615750,2611750,57
12679750,2615250,1
12679750,2563250,4
12663750,2614250,3
12684750,2570750,2
12602250,2631750,4
12594250,2615750,2
12634250,2612250,9
12620750,2605250,14
12591250,2567750,2
12615250,2649250,59
12599250,2617250,2
12697750,2567750,3
12655750,2636250,1
12671750,2649750,7
12621250,2631750,262
12649750,2629250,2
12613250,2620750,30
12597250,2615250,2
12685250,2566250,4
12621250,2641250,5
12687750,2580250,1
12623750,2592250,3
12615750,2628250,117
12583750,2694250,2
12647750,2680250,4
12634250,2649750,1
12673250,2614750,1
12673250,2582250,3
12625250,2607250,10
12609250,2594750,2
12675750,2583250,2
12675750,2662250,1
12643750,2627750,1
12627750,2576750,2
12667750,2623250,1
12635750,2634250,1
12603750,2636250,25
12617750,2608250,2
12660250,2610750,1
12668250,2639750,7
12638750,2622250,11
12622750,2558750,1
12622750,2616250,11
12606750,2660250,1
12590750,2620250,3
12696250,2641250,2
12624250,2611750,8
12581750,2616750,1
12597750,2656250,1
12597750,2617250,5
12629750,2710250,1
12621750,2657750,1
12685750,2577250,2
12690750,2578250,1
12658750,2596250,1
12642750,2622250,1
12587250,2678250,1
12602750,2674250,1
12626750,2600250,1
12674750,2627750,1
12608250,2634250,14
12607250,2629250,82
12690250,2560250,1
12642250,2586750,3
12684750,2589750,2
12668750,2630250,1
12687250,2624750,1
12591250,2623250,1
12631250,2630750,24
12615250,2612250,25
12681750,2609750,2
12665750,2633250,1
12633750,2638250,23
12617750,2580250,1
12601750,2609750,1
12585750,2612250,1
12619250,2593750,2
12629250,2606250,1
12629250,2648250,2
12581250,2587750,1
12669250,2652750,1
12621250,2635750,1
12589250,2631750,1
12655750,2648750,20
12623750,2631250,164
12591750,2661750,1
12583750,2695250,1
12650250,2658250,8
12588250,2610750,2
12638750,2635250,35
12590750,2569250,1
12590750,2622250,14
12590750,2662250,1
12588250,2644250,7
12609250,2660250,3
12609250,2587750,2
12593250,2616250,6
12583250,2633250,1
12631250,2655250,1
12615250,2631750,1486
12617750,2579750,3
12601750,2634250,10
12601750,2624750,30
12585750,2567750,1
12595750,2631250,2
12612250,2655250,7
12620250,2647750,2
12604250,2630250,50
12643250,2677250,3
12579250,2602250,1
12605750,2563750,1
12672750,2572250,3
12677750,2566250,3
12629750,2642250,3
12632250,2606750,3
12624250,2601250,2
12608250,2630750,267
12603750,2607250,5
12670250,2651750,1
12638250,2590250,4
12590250,2607750,1
12607750,2639250,15
12662250,2635750,1
12646250,2639250,5
12646250,2619250,2
12630250,2638250,14
12598250,2670750,1
12629250,2692750,1
12589250,2562250,3
12634250,2649250,1
12645250,2630250,16
12612750,2624750,27
12696250,2612750,1
12648250,2689750,1
12624250,2700250,3
12608250,2647250,4
12592250,2631750,1
12592250,2668750,1
12610750,2610250,19
12594750,2598250,1
12618750,2660250,1
12618750,2619750,89
12602750,2604250,2
12638750,2722750,3
12678750,2629250,2
12633250,2629250,10
12641250,2591750,7
12609250,2590250,1
12659750,2690750,1
12611750,2673750,2
12611750,2606750,15
12615250,2621250,11
12681750,2582250,2
12601750,2620750,1
12601750,2643750,18
12641750,2629250,5
12609750,2660750,1
12593750,2614250,6
12692250,2602250,1
12612250,2641750,93
12684250,2565750,1
12620250,2617750,38
12620250,2651750,27
12620250,2669750,1
12620250,2632250,225
12604250,2662250,6
12598750,2671250,6
12654750,2616750,1
12638750,2624250,5
12638750,2634750,2
12622750,2638750,7
12606750,2626250,20
12606750,2651750,1
12630750,2638750,3
12633250,2639250,4
12601250,2666750,5
12697250,2559750,5
12689250,2683750,3
12625250,2621750,3
12655250,2650250,3
12655250,2691750,4
12623250,2658750,10
12583250,2623250,1
12695250,2589750,1
12697750,2564250,4
12633750,2639250,7
12683750,2625750,1
12673750,2581250,1
12609750,2577250,1
12692250,2611750,1
12620250,2658250,3
12656750,2594750,6
12592750,2610750,4
12691250,2572750,1
12675250,2583750,1
12683250,2589250,1
12667250,2646750,5
12651250,2692750,4
12651250,2631250,14
12619250,2670250,2
12621750,2625250,130
12613750,2630750,356
12616250,2670750,1
12587750,2616750,4
12622250,2666250,1
12606250,2634250,41
12662250,2607750,2
12662250,2615750,3
12630250,2662250,2
12648750,2631750,12
12616750,2629750,152
12600750,2628250,3
12595750,2598250,1
12609250,2633750,48
12646750,2654750,1
12622750,2641750,25
12654750,2613750,1
12640750,2720750,8
12688750,2641750,1
12664750,2622250,3
12614250,2664750,3
12622250,2642250,3
12638250,2594250,1
12620750,2632250,418
12580750,2630750,2
12580750,2703750,6
12596750,2610750,4
12596750,2643750,1
12644750,2680750,9
12610250,2630750,219
12610250,2642250,4
12626250,2574250,1
12682250,2584250,2
12631750,2636250,18
12583750,2560250,3
12607750,2648250,1
12612250,2646750,31
12612250,2650250,54
12692250,2619250,1
12692250,2605250,2
12689750,2560250,1
12611250,2650750,3
12617750,2647250,1
12633750,2570750,3
12663250,2589750,1
12623250,2565750,2
12687250,2558750,1
12621750,2635250,32
12611250,2622250,3
12611250,2656750,3
12595250,2613250,1
12619250,2560250,4
12587250,2567250,4
12621750,2633750,73
12605750,2573750,1
12605750,2610750,5
12677750,2628250,1
12581750,2647250,1
12632250,2600750,2
12683750,2604250,1
12619750,2617250,125
12603750,2667250,2
12638250,2719250,2
12622250,2618750,5
12606250,2618750,4
12662250,2647250,1
12616750,2632750,333
12584750,2557750,4
12656750,2592250,1
12624750,2615750,6
12624750,2666750,3
12677750,2567250,1
12624250,2635750,1
12624250,2636250,87
12640250,2657750,2
12584250,2598250,2
12600250,2619750,9
12616250,2636250,186
12581750,2697750,4
12645750,2627250,1
12592250,2633250,1
12653750,2699750,1
12619250,2646250,39
12651250,2627250,2
12579250,2705250,1
12618750,2630250,80
12608250,2646250,2
12592250,2615250,9
12658750,2686250,1
12626750,2628750,8
12594750,2629250,1
12594750,2617750,7
12618750,2645250,14
12634750,2673750,8
12650750,2690750,2
12610750,2629750,63
12610750,2638250,17
12642750,2631750,3
12643750,2630750,6
12611750,2658250,1
12611750,2609250,8
12595750,2622750,7
12579750,2638250,1
12678250,2604250,1
12598250,2565250,1
12616750,2639750,129
12624750,2617750,17
12670750,2582250,2
12654750,2593250,2
12638750,2684750,1
12606750,2628750,36
12582750,2628750,1
12608750,2597250,4
12609250,2665750,1
12577250,2652250,1
12618750,2559750,1
12600250,2653250,2
12584250,2706250,1
12648250,2684750,1
12672250,2604750,1
12578750,2704250,1
12650750,2631250,43
12606250,2659750,3
12606250,2636250,143
12606250,2628750,7
12654250,2608750,1
12635750,2685750,7
12635750,2588250,1
12608750,2612750,2
12608750,2636750,60
12667250,2588250,1
12603250,2578250,1
12587250,2562250,1
12605750,2632250,113
12589750,2594250,1
12661750,2591750,1
12597750,2660750,5
12621250,2559250,1
12589250,2631250,2
12679750,2583250,2
12634250,2602750,1
12618250,2644750,53
12608750,2657750,1
12603250,2630250,32
12579250,2619750,1
12611250,2656250,1
12611250,2657750,2
12592750,2635750,1
12592750,2638750,1
12592750,2617750,10
12688750,2618750,2
12600750,2634250,15
12616750,2634750,253
12616750,2664250,1
12616750,2612750,1
12678250,2566750,1
12647250,2637750,3
12599250,2630750,1
12665750,2628750,1
12617750,2636250,47
12601750,2638250,3
12585750,2615750,1
12660250,2613250,2
12580250,2575250,1
12636250,2685750,4
12604250,2659750,3
12604250,2667750,2
12610250,2661750,1
12612750,2621250,44
12588750,2599750,1
12623250,2626750,48
12591250,2620750,4
12591250,2612250,1
12588750,2620750,2
12604750,2671750,3
12644750,2668750,2
12692750,2611250,3
12674250,2566250,1
12602250,2571750,1
12599750,2620250,4
12615750,2610250,19
12607750,2624750,3
12671750,2576250,2
12588250,2676750,2
12668250,2620750,1
12612250,2570750,2
12577750,2673250,2
12617750,2637250,101
12681750,2562750,3
12615250,2636250,135
12615250,2581250,1
12647250,2682250,5
12601750,2662250,2
12613250,2647750,19
12613250,2635250,4
12621250,2607750,21
12625750,2624250,3
12583750,2697750,1
12583750,2622750,3
12679750,2564250,1
12647750,2588250,6
12631750,2616750,3
12666250,2646750,3
12618250,2667750,1
12602250,2630750,2
12586250,2699750,1
12620250,2638250,21
12685250,2624750,1
12622750,2626250,1
12684250,2587750,1
12660250,2617750,1
12609750,2613750,5
12592250,2622750,5
12608250,2619750,5
12608250,2605250,1
12624250,2621250,11
12680250,2634250,1
12616250,2610750,63
12632250,2611750,1
12613750,2559750,1
12613750,2653250,5
12661750,2617250,1
12677750,2586250,1
12617250,2666750,2
12643750,2629250,12
12593250,2570750,2
12697250,2590750,1
12665250,2627750,2
12665250,2628750,1
12582750,2675250,1
12598750,2622250,4
12606750,2663250,16
12650750,2634250,3
12625250,2622750,1
12635750,2616250,1
12635750,2585250,3
12651750,2691750,1
12595750,2630750,8
12611750,2592250,2
12611750,2571250,1
12643750,2681750,3
12691750,2574750,2
12649250,2643250,2
12681250,2574250,1
12624750,2604750,11
12653750,2602750,1
12611250,2641250,152
12643250,2586250,2
12592750,2631250,1
12648750,2630750,21
12582250,2630750,7
12588250,2676250,1
12678750,2564250,3
12694750,2613750,1
12638750,2641250,27
12630750,2600750,1
12612250,2590250,1
12609750,2595750,2
12587750,2630750,1
12603750,2629750,137
12635750,2619250,2
12635750,2641750,47
12683750,2577250,2
12595750,2623250,20
12611750,2644750,24
12593250,2564750,1
12609250,2577750,1
12617250,2650750,1
12598750,2621750,12
12598750,2586250,1
12623750,2640250,9
12652750,2627250,6
12684750,2584750,3
12644750,2592250,7
12594250,2573250,1
12642250,2574750,1
12631750,2629250,63
12583750,2676250,1
12636750,2649750,1
12671750,2620750,1
12605250,2652750,1
12605250,2642250,37
12685250,2564750,3
12629250,2614750,1
12693250,2575250,1
12607250,2620250,14
12617750,2712750,1
12617750,2630750,204
12617750,2644750,34
12633750,2601750,1
12695250,2605250,1
12671250,2618250,1
12687250,2566750,1
12604750,2637250,13
12620750,2608250,47
12673250,2567250,1
12641250,2629250,23
12609250,2625250,31
12593250,2650750,2
12611750,2651250,1
12603750,2608750,8
12622250,2617250,4
12614250,2623750,52
12614250,2663750,2
12600750,2631750,30
12624750,2661250,18
12625750,2630250,165
12644250,2668250,1
12608750,2642250,1
12596250,2622750,4
12620250,2659750,4
12590750,2686750,1
12617250,2638250,131
12634750,2614750,6
12602750,2639250,32
12595250,2612750,1
12624250,2557750,2
12630250,2609250,3
12590250,2568750,2
12590250,2571750,1
12659250,2605250,1
12611250,2630250,180
12595250,2650750,1
12579250,2611250,3
12603250,2636250,77
12685750,2610250,3
12685750,2627250,1
12616250,2653250,2
12680250,2582750,2
12624250,2635250,1
12624750,2640250,2
12691250,2600750,1
12675250,2606750,2
12624750,2620750,30
12621750,2638750,10
12605750,2638250,26
12677750,2590250,2
12613750,2591250,2
12613750,2711250,1
12597750,2587750,5
12632250,2667750,8
12600250,2673250,2
12598250,2634750,1
12686250,2630750,1
12622250,2610250,2
12606250,2665750,2
12606250,2619250,3
12646250,2650750,2
12616750,2654250,2
12696750,2557750,1
12688750,2563250,2
12600250,2634750,13
12610750,2609750,5
12626750,2632750,1
12592250,2615750,10
12664250,2589250,1
12616250,2668750,3
12632250,2629750,1
12632250,2579250,1
12613750,2648250,5
12661750,2598750,2
12677750,2622750,1
12621750,2617750,4
12621750,2607250,6
12664250,2620250,1
12640250,2656250,19
12624250,2609750,39
12587750,2569750,1
12578750,2595750,2
12666750,2587250,2
12634750,2661250,1
12634750,2637250,1
12602750,2600250,1
12618750,2586250,2
12642250,2591250,15
12642250,2641250,14
12594250,2564750,1
12676750,2564250,8
